Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
M,42,2531.83,Low,Working,Laborers,Semi-Urban,36312.53,326.06,Y,Y,3.0,629.92,0,Active,198,2531.83,3,Rural,0,51986.55,0.0
F,49,832.6,Low,State servant,Laborers,Rural,27936.29,153.51,N,Y,4.0,770.49,1,Active,949,832.6,2,Urban,1,43776.04,20952.22
F,60,908.26,Low,Working,Core staff,Semi-Urban,32517.62,312.57,N,N,5.0,639.0,1,Unpossessed,138,908.26,2,Rural,1,49290.34,0.0
F,32,1253.36,Low,Working,Low-skill Laborers,Rural,55936.14,303.02,N,N,2.0,623.71,0,Inactive,525,1253.36,1,Rural,0,65755.33,0.0
M,44,2071.15,Low,Working,Laborers,Semi-Urban,100845.35,367.17,N,Y,2.0,748.09,0,Unpossessed,228,2071.15,2,Semi-Urban,1,159431.54,70591.74
M,20,5256.05,Low,Commercial associate,Core staff,Urban,69846.96,886.75,Y,Y,2.0,671.08,0,Unpossessed,249,5256.05,2,Urban,1,111159.82,45400.52
M,26,2935.56,Low,Commercial associate,Realty agents,Semi-Urban,38693.18,187.66,Y,Y,3.0,714.38,0,Inactive,372,2935.56,3,Urban,1,54055.39,25150.57
F,27,2439.12,Low,Working,Drivers,Semi-Urban,78708.58,603.74,N,Y,1.0,621.67,0,Unpossessed,171,2439.12,1,Rural,1,139799.44,0.0
F,61,1590.67,Low,Working,Drivers,Semi-Urban,60688.58,378.34,N,Y,2.0,697.72,0,Inactive,463,1590.67,1,Urban,1,92653.06,39447.58
F,23,3472.91,Low,Working,Sales staff,Semi-Urban,56830.84,539.45,N,Y,3.0,690.15,0,Active,162,3472.91,2,Rural,1,71772.38,39781.59
M,64,2996.57,Low,Working,High skill tech staff,Urban,248948.96,904.91,N,N,2.0,871.73,0,Inactive,266,2996.57,4,Urban,1,471949.63,186711.72
F,58,1265.06,Low,Working,Sales staff,Semi-Urban,202605.1,554.34,N,N,2.0,711.17,1,Inactive,245,1265.06,3,Semi-Urban,1,233053.59,141823.57
F,41,1856.28,Low,Commercial associate,Drivers,Semi-Urban,50163.42,183.35,N,Y,3.0,723.65,0,Unpossessed,290,1856.28,2,Semi-Urban,1,92663.1,35114.39
F,55,1381.63,Low,Working,Sales staff,Semi-Urban,26753.19,135.54,N,N,1.0,755.19,0,Active,15,1381.63,3,Semi-Urban,1,43439.66,20064.89
M,50,2595.75,Low,Working,High skill tech staff,Semi-Urban,26277.86,127.93,N,Y,1.0,837.75,1,Active,506,2595.75,4,Urban,1,34259.78,18394.5
F,56,2080.62,Low,Working,Managers,Semi-Urban,239599.37,674.98,N,Y,3.0,702.8,0,Active,238,2080.62,2,Semi-Urban,1,301241.7,167719.56
F,46,2327.43,Low,Working,Core staff,Rural,54511.73,250.26,N,N,3.0,681.56,0,Active,185,2327.43,1,Urban,1,96713.73,35432.62
M,59,1575.89,Low,Working,Sales staff,Semi-Urban,109481.2,329.67,N,Y,4.0,864.41,0,Unpossessed,911,1575.89,3,Semi-Urban,1,192604.41,82110.9
M,21,2419.39,Low,Working,Managers,Semi-Urban,36818.57,217.43,Y,Y,4.0,722.75,0,Inactive,565,2419.39,3,Urban,1,41336.23,25773.0
F,47,1236.76,Low,Working,High skill tech staff,Semi-Urban,24597.55,110.94,Y,Y,4.0,604.3,0,Unpossessed,216,1236.76,3,Urban,0,37118.28,0.0
M,21,1536.22,Low,Working,Private service staff,Semi-Urban,22344.18,175.31,Y,Y,4.0,786.15,0,Unpossessed,863,1536.22,1,Rural,1,40680.74,17875.34
F,26,5072.02,Low,Commercial associate,Secretaries,Semi-Urban,93608.21,481.05,N,Y,2.0,801.11,0,Unpossessed,96,5072.02,2,Rural,1,111332.41,70206.16
M,62,1408.1,Low,Working,Laborers,Rural,32275.15,169.11,N,Y,3.0,712.97,0,Inactive,592,1408.1,4,Rural,1,60010.31,0.0
F,18,2083.32,Low,Working,Cleaning staff,Semi-Urban,42677.12,372.01,Y,Y,3.0,690.5,0,Inactive,38,2083.32,3,Urban,1,60736.38,27740.13
M,18,950.95,Low,Working,Core staff,Semi-Urban,21814.6,122.09,N,N,2.0,656.53,0,Unpossessed,517,950.95,4,Semi-Urban,1,34808.28,15270.22
M,27,3131.81,Low,State servant,Core staff,Urban,61940.74,358.97,Y,Y,2.0,862.25,0,Active,210,3131.81,4,Rural,1,74457.98,43358.52
M,49,2749.25,Low,Commercial associate,Laborers,Semi-Urban,304195.08,813.7,Y,Y,3.0,663.15,0,Inactive,440,2749.25,4,Urban,1,402335.51,197726.8
M,20,2125.49,Low,Working,Medicine staff,Semi-Urban,89804.0,431.04,N,N,2.0,762.41,1,Inactive,334,2125.49,1,Semi-Urban,1,150399.82,67353.0
M,33,2616.03,Low,Working,Drivers,Semi-Urban,22040.54,228.0,Y,Y,3.0,643.75,0,Unpossessed,208,2616.03,1,Urban,1,32978.03,0.0
F,33,1600.22,Low,Commercial associate,High skill tech staff,Semi-Urban,126166.1,574.4,Y,Y,2.0,757.26,0,Inactive,159,1600.22,3,Rural,1,196836.77,94624.58
F,50,1320.73,Low,Working,Security staff,Semi-Urban,38515.2,120.65,N,N,2.0,630.71,0,Active,270,1320.73,2,Rural,1,59257.99,0.0
M,51,2477.75,Low,Working,Drivers,Semi-Urban,117886.4,570.66,Y,Y,1.0,630.77,0,Active,828,2477.75,3,Rural,1,194923.29,0.0
F,47,4285.56,Low,Working,Drivers,Semi-Urban,64055.01,554.57,Y,Y,2.0,723.11,0,Active,864,4285.56,2,Semi-Urban,1,70668.6,44838.51
F,44,1883.51,Low,Working,Sales staff,Semi-Urban,43280.37,219.88,N,N,2.0,673.28,0,Active,66,1883.51,3,Rural,1,81556.52,30296.26
F,31,1919.58,Low,Commercial associate,Laborers,Semi-Urban,70863.75,326.11,Y,Y,2.0,647.57,1,Inactive,380,1919.58,3,Semi-Urban,1,103057.92,0.0
M,62,2944.13,Low,Working,Laborers,Semi-Urban,129734.99,588.01,N,N,1.0,845.15,0,Inactive,518,2944.13,1,Semi-Urban,1,228671.09,97301.24
F,50,783.38,Low,Working,Laborers,Semi-Urban,41041.25,231.67,N,Y,2.0,846.71,0,Inactive,456,783.38,3,Rural,1,64899.67,32833.0
M,48,2703.85,Low,Commercial associate,Drivers,Semi-Urban,96660.99,424.35,Y,Y,2.0,623.46,0,Inactive,74,2703.85,4,Rural,0,167310.06,0.0
F,18,1577.34,Low,Working,Core staff,Semi-Urban,135976.18,453.79,N,Y,4.0,781.84,0,Unpossessed,662,1577.34,4,Semi-Urban,1,-999.0,108780.94
M,35,1896.67,Low,Working,Sales staff,Semi-Urban,119254.21,561.75,N,N,2.0,607.26,0,Unpossessed,389,1896.67,2,Urban,0,166848.19,0.0
M,25,1254.22,Low,Working,Sales staff,Rural,123717.37,366.31,N,Y,4.0,723.75,1,Inactive,232,1254.22,1,Semi-Urban,1,172032.04,86602.16
M,49,3048.09,Low,Working,Laborers,Semi-Urban,152196.97,804.0,N,N,3.0,757.31,0,Inactive,56,3048.09,1,Urban,1,238709.79,114147.73
F,42,1626.28,Low,Working,Laborers,Rural,38216.36,207.71,N,N,1.0,665.37,0,Unpossessed,489,1626.28,1,Semi-Urban,1,56247.12,26751.45
M,25,3735.7,Low,Working,Core staff,Urban,233040.86,805.62,N,Y,1.0,867.24,1,Active,387,3735.7,1,Urban,1,301547.9,163128.6
F,49,2188.34,Low,Working,Laborers,Semi-Urban,77242.01,434.07,Y,Y,3.0,661.03,0,Active,67,2188.34,2,Rural,1,142954.43,54069.41
M,51,2679.78,Low,Working,Core staff,Rural,194712.75,602.66,Y,Y,3.0,734.41,0,Unpossessed,920,2679.78,2,Semi-Urban,0,311714.21,0.0
M,37,4122.14,Low,Commercial associate,Sales staff,Semi-Urban,254749.57,700.53,Y,Y,1.0,756.35,1,Inactive,477,4122.14,2,Rural,1,481199.24,203799.66
M,22,1498.83,Low,Working,Core staff,Semi-Urban,13267.45,137.48,N,N,1.0,743.54,0,Inactive,549,1498.83,4,Rural,1,22477.46,9287.22
F,41,1905.71,Low,Working,Sales staff,Rural,20813.87,184.65,N,Y,4.0,643.03,0,Active,642,1905.71,2,Rural,1,35297.6,0.0
F,46,1308.42,Low,Commercial associate,Core staff,Semi-Urban,106444.1,494.84,N,N,2.0,703.23,0,Inactive,440,1308.42,4,Urban,1,178259.06,74510.87
M,25,2891.44,Low,Working,Managers,Semi-Urban,65394.64,318.73,Y,Y,2.0,844.53,0,Unpossessed,973,2891.44,4,Semi-Urban,1,91798.7,0.0
F,58,6322.63,Low,Commercial associate,Drivers,Semi-Urban,71672.02,280.08,N,N,2.0,732.95,0,Unpossessed,138,6322.63,2,Rural,1,108551.35,46586.81
M,19,2964.22,Low,Working,Cooking staff,Semi-Urban,166318.99,521.83,N,Y,2.0,757.8,0,Active,676,2964.22,4,Urban,1,261649.95,116423.29
M,60,4279.66,Low,Commercial associate,Laborers,Semi-Urban,141400.28,561.24,Y,Y,2.0,719.1,0,Inactive,619,4279.66,4,Urban,1,214927.72,98980.2
M,60,1737.4,Low,Working,Cooking staff,Rural,82430.55,375.37,N,N,2.0,743.89,0,Unpossessed,168,1737.4,3,Rural,1,152844.1,53579.86
F,22,1059.62,Low,Working,Laborers,Rural,38654.26,242.04,N,N,4.0,720.78,0,Inactive,609,1059.62,1,Urban,1,69423.35,27057.98
M,25,2868.02,Low,Working,Core staff,Semi-Urban,132884.3,538.56,N,Y,2.0,781.94,0,Active,969,2868.02,4,Semi-Urban,1,237322.02,93019.01
M,53,3932.83,Low,Working,Core staff,Semi-Urban,269112.02,732.55,Y,Y,2.0,879.82,1,Active,262,3932.83,4,Urban,1,359251.48,201834.02
M,59,4869.36,Low,Commercial associate,High skill tech staff,Semi-Urban,161687.98,572.17,Y,Y,2.0,656.54,1,Active,764,4869.36,1,Urban,1,194487.38,113181.59
F,18,1007.96,Low,Commercial associate,Sales staff,Semi-Urban,101180.65,298.99,N,Y,5.0,666.41,0,Active,538,1007.96,3,Rural,1,167192.54,0.0
M,59,1728.82,Low,Working,Sales staff,Rural,40530.56,194.88,N,Y,3.0,731.95,0,Inactive,199,1728.82,2,Rural,1,70583.99,26344.86
M,21,2950.76,Low,Commercial associate,Laborers,Urban,103813.31,498.96,Y,Y,3.0,727.7,0,Inactive,487,2950.76,2,Semi-Urban,1,176805.26,72669.32
F,42,1603.54,Low,Working,Laborers,Urban,89567.5,425.33,N,Y,1.0,681.8,0,Inactive,776,1603.54,2,Rural,1,165636.81,62697.25
F,62,968.63,Low,Working,Laborers,Rural,26922.24,134.37,Y,Y,2.0,743.0,0,Inactive,802,968.63,4,Rural,1,47660.48,18845.57
F,34,1451.44,Low,Working,Laborers,Semi-Urban,34417.62,405.1,N,Y,1.0,653.66,0,Unpossessed,152,1451.44,3,Semi-Urban,1,51274.37,22371.45
M,62,2927.06,Low,Working,Sales staff,Rural,132099.51,358.46,N,N,2.0,815.39,0,Inactive,993,2927.06,1,Urban,1,236309.89,92469.66
F,58,1358.86,Low,State servant,Core staff,Semi-Urban,46405.43,263.29,N,Y,4.0,613.95,0,Active,336,1358.86,1,Semi-Urban,1,78402.28,0.0
F,27,1392.18,Low,Working,Core staff,Semi-Urban,38995.72,235.25,Y,N,2.0,777.03,0,Unpossessed,360,1392.18,3,Rural,1,60785.15,27297.0
M,55,2417.29,Low,Commercial associate,Laborers,Rural,97624.61,568.45,Y,N,1.0,717.93,1,Unpossessed,693,2417.29,1,Semi-Urban,1,176843.66,0.0
M,27,2118.04,Low,Commercial associate,Accountants,Semi-Urban,85349.23,370.43,Y,Y,3.0,734.93,0,Active,17,2118.04,3,Semi-Urban,0,119687.91,0.0
F,18,1994.56,Low,Working,Accountants,Semi-Urban,95454.25,511.31,Y,Y,2.0,863.01,0,Unpossessed,273,1994.56,4,Rural,1,128824.37,76363.4
M,25,2676.25,Low,State servant,Core staff,Semi-Urban,128945.67,533.36,N,Y,3.0,730.35,0,Inactive,532,2676.25,3,Rural,1,176864.03,83814.69
F,35,1646.17,Low,Working,Laborers,Semi-Urban,72235.99,386.21,Y,Y,2.0,796.0,0,Inactive,15,1646.17,3,Semi-Urban,1,135453.95,50565.19
M,18,2586.89,Low,Working,Core staff,Semi-Urban,61046.07,314.84,N,Y,2.0,736.97,1,Active,675,2586.89,2,Urban,0,107749.95,0.0
F,56,2037.17,Low,Working,High skill tech staff,Semi-Urban,35907.76,389.81,Y,Y,2.0,688.19,0,Inactive,397,2037.17,1,Urban,1,58830.08,23340.04
M,42,1649.32,Low,Working,Medicine staff,Rural,23590.59,162.31,N,N,2.0,760.24,0,Unpossessed,732,1649.32,1,Semi-Urban,1,33185.87,18872.47
F,18,2013.81,Low,Commercial associate,Laborers,Urban,83349.36,449.95,N,Y,1.0,828.56,0,Unpossessed,587,2013.81,3,Rural,1,98952.45,66679.49
F,22,3224.61,Low,State servant,Core staff,Semi-Urban,230017.28,874.5,Y,N,2.0,770.84,0,Inactive,860,3224.61,3,Rural,1,296314.27,161012.1
M,31,1846.42,Low,Commercial associate,High skill tech staff,Semi-Urban,26356.92,130.34,Y,Y,2.0,757.38,0,Inactive,947,1846.42,4,Urban,1,44669.0,21085.54
M,18,6901.01,Low,Commercial associate,Managers,Semi-Urban,84067.56,562.52,N,Y,4.0,737.95,0,Inactive,972,6901.01,3,Rural,0,128609.04,0.0
F,34,1997.4,Low,Commercial associate,Laborers,Semi-Urban,31143.56,354.52,N,Y,2.0,833.19,0,Active,656,1997.4,2,Rural,0,55658.37,0.0
F,48,4138.18,Low,Commercial associate,Managers,Rural,191520.96,859.71,Y,N,2.0,780.8,1,Active,183,4138.18,4,Urban,1,229686.17,143640.72
F,35,2785.05,Low,Working,Core staff,Rural,81491.5,401.72,Y,Y,2.0,827.95,1,Inactive,534,2785.05,2,Rural,0,153444.66,0.0
M,61,3002.89,Low,Working,High skill tech staff,Semi-Urban,78921.16,-999.0,N,N,2.0,873.53,0,Active,577,3002.89,3,Semi-Urban,1,147003.66,59190.87
F,32,3025.29,Low,Working,Laborers,Semi-Urban,48939.22,234.95,N,Y,1.0,803.8,0,Unpossessed,660,3025.29,4,Semi-Urban,1,65911.13,39151.38
M,45,1945.89,Low,Commercial associate,Sales staff,Semi-Urban,112312.7,536.67,N,N,2.0,767.87,1,Inactive,157,1945.89,2,Rural,1,135483.83,78618.89
M,19,4114.14,Low,Commercial associate,Core staff,Semi-Urban,37796.42,203.78,Y,N,1.0,649.46,0,Inactive,998,4114.14,2,Urban,1,57788.1,0.0
F,27,1754.86,Low,Working,Accountants,Semi-Urban,14177.02,133.99,Y,Y,3.0,673.21,0,Active,194,1754.86,2,Semi-Urban,1,-999.0,9923.91
F,37,3106.68,Low,Commercial associate,Sales staff,Urban,105915.93,442.91,N,Y,3.0,768.7,1,Inactive,212,3106.68,2,Urban,1,149167.06,79436.95
F,62,2290.17,Low,Working,High skill tech staff,Semi-Urban,156505.37,485.11,N,Y,3.0,791.39,1,Unpossessed,425,2290.17,2,Semi-Urban,1,240165.59,117379.03
M,55,5399.35,Low,Commercial associate,Drivers,Urban,85048.02,366.79,Y,Y,4.0,667.66,0,Active,890,5399.35,2,Semi-Urban,1,115115.9,55281.21
M,35,4958.32,Low,State servant,Accountants,Semi-Urban,55365.11,304.76,N,Y,4.0,816.23,0,Active,181,4958.32,4,Rural,1,76787.13,41523.83
F,18,1216.99,Low,Commercial associate,Laborers,Semi-Urban,19090.98,124.76,N,Y,4.0,671.63,0,Active,971,1216.99,1,Semi-Urban,1,29728.28,13363.69
F,34,2469.02,Low,Commercial associate,Security staff,Semi-Urban,68900.36,491.87,N,Y,2.0,631.29,0,Active,207,2469.02,4,Semi-Urban,1,126229.23,0.0
F,54,2245.74,Low,Working,Sales staff,Semi-Urban,55281.28,426.5,N,Y,2.0,731.48,0,Unpossessed,387,2245.74,1,Urban,1,61372.62,38696.9
F,28,2463.99,Low,Working,Laborers,Semi-Urban,41866.3,353.65,Y,Y,2.0,760.82,0,Active,957,2463.99,2,Rural,1,76935.25,31399.72
M,41,3716.91,Low,Commercial associate,HR staff,Semi-Urban,192120.47,677.24,N,N,2.0,833.18,0,Inactive,92,3716.91,4,Rural,1,272779.1,134484.33
M,18,1198.49,Low,Working,Laborers,Rural,47153.92,298.85,N,Y,2.0,706.24,1,Unpossessed,155,1198.49,4,Semi-Urban,1,78296.43,30650.05
M,57,2044.2,Low,Working,Sales staff,Semi-Urban,72218.91,670.85,N,Y,2.0,691.69,0,Inactive,348,2044.2,4,Urban,1,99483.3,46942.29
M,18,1229.17,Low,Working,Cleaning staff,Semi-Urban,82846.49,265.43,N,Y,2.0,845.5,0,Active,221,1229.17,2,Rural,0,129723.15,0.0
M,58,1735.22,Low,Working,Sales staff,Semi-Urban,45168.74,343.15,N,Y,2.0,829.18,0,Inactive,626,1735.22,2,Rural,1,79128.34,33876.56
F,40,2723.11,Low,Working,Cooking staff,Semi-Urban,75183.25,348.92,Y,Y,2.0,757.07,0,Active,323,2723.11,3,Urban,1,135523.79,52628.27
M,18,1526.84,Low,Commercial associate,Sales staff,Semi-Urban,28118.89,136.18,N,N,3.0,602.78,0,Active,35,1526.84,3,Urban,1,36129.85,0.0
F,18,4183.31,Low,Working,Managers,Urban,156383.49,501.79,N,N,3.0,818.22,0,Unpossessed,172,4183.31,2,Urban,1,270361.11,117287.62
F,50,6658.52,Low,Commercial associate,Accountants,Semi-Urban,71394.39,701.71,Y,Y,3.0,764.18,0,Unpossessed,447,6658.52,4,Semi-Urban,1,93800.34,49976.07
F,40,1036.17,Low,Working,Cleaning staff,Semi-Urban,41726.85,289.11,N,N,3.0,793.22,0,Inactive,333,1036.17,3,Urban,1,60638.17,31295.14
F,29,984.58,Low,Working,Secretaries,Semi-Urban,94297.59,379.59,N,N,2.0,662.83,0,Active,319,984.58,1,Semi-Urban,1,148533.64,61293.43
F,61,1365.9,Low,Working,Laborers,Semi-Urban,78430.89,394.01,N,N,1.0,641.27,0,Inactive,176,1365.9,3,Rural,1,95533.8,0.0
F,23,1129.95,Low,Working,Laborers,Semi-Urban,71030.69,331.88,N,Y,2.0,724.5,0,Active,57,1129.95,3,Urban,1,101857.92,0.0
M,63,3035.84,Low,Commercial associate,Core staff,Semi-Urban,131829.07,728.32,N,N,3.0,785.16,0,Active,450,3035.84,3,Semi-Urban,1,188352.36,92280.35
M,23,2034.7,Low,Working,Laborers,Semi-Urban,87539.15,357.37,Y,Y,2.0,664.98,0,Inactive,468,2034.7,1,Semi-Urban,1,145770.29,61277.4
M,59,1512.55,Low,Commercial associate,Sales staff,Rural,26035.46,125.18,N,Y,1.0,612.39,0,Unpossessed,594,1512.55,2,Semi-Urban,1,29082.71,0.0
M,46,2216.36,Low,Commercial associate,Laborers,Rural,192822.58,543.38,Y,Y,2.0,665.93,0,Inactive,286,2216.36,2,Urban,1,332608.83,134975.81
M,26,7696.92,Low,Working,Drivers,Urban,85332.73,748.89,Y,Y,3.0,676.73,0,Active,879,7696.92,1,Urban,1,95455.38,59732.91
F,28,2363.96,Low,State servant,Core staff,Semi-Urban,40371.51,193.57,N,N,2.0,860.7,0,Inactive,669,2363.96,4,Rural,0,50368.47,30278.63
F,56,3073.62,Low,Commercial associate,Core staff,Rural,218748.56,643.37,Y,Y,2.0,767.52,0,Unpossessed,313,3073.62,3,Urban,1,323517.09,164061.42
F,25,1698.77,Low,Commercial associate,Laborers,Semi-Urban,20534.93,242.95,Y,N,2.0,629.21,0,Inactive,976,1698.77,4,Rural,1,32418.06,0.0
M,38,1560.35,Low,Working,Laborers,Semi-Urban,47333.12,214.32,Y,N,3.0,606.05,1,Inactive,604,1560.35,1,Semi-Urban,1,52851.79,0.0
M,21,2753.49,Low,Working,Cooking staff,Semi-Urban,34292.62,289.15,N,N,1.0,719.83,0,Unpossessed,177,2753.49,2,Rural,1,48926.73,22290.2
M,31,2456.86,Low,Working,Managers,Semi-Urban,99946.27,698.46,N,Y,2.0,654.15,0,Unpossessed,911,2456.86,3,Semi-Urban,1,139790.13,64965.08
F,50,2005.47,Low,State servant,Medicine staff,Urban,96266.2,384.2,Y,Y,5.0,819.16,0,Unpossessed,193,2005.47,1,Urban,1,117721.12,72199.65
M,27,1847.63,Low,Working,Core staff,Semi-Urban,86529.43,441.48,N,Y,4.0,676.49,0,Active,16,1847.63,4,Urban,1,103358.16,56244.13
F,44,1670.57,Low,Working,Medicine staff,Urban,107839.17,681.61,Y,Y,4.0,847.14,0,Unpossessed,306,1670.57,1,Semi-Urban,1,159600.2,86271.34
F,20,1404.56,Low,Working,Medicine staff,Semi-Urban,79536.89,327.33,Y,Y,2.0,681.01,0,Active,147,1404.56,2,Rural,1,138618.47,55675.82
M,22,3890.72,Low,State servant,Medicine staff,Semi-Urban,84043.14,417.63,Y,Y,2.0,696.13,0,Unpossessed,699,3890.72,4,Semi-Urban,1,141353.11,54628.04
F,23,3921.96,Low,Commercial associate,Laborers,Urban,103240.74,597.79,N,Y,2.0,854.16,0,Unpossessed,292,3921.96,2,Rural,1,136269.83,82592.59
M,46,1639.48,Low,State servant,Accountants,Rural,23640.96,255.06,Y,N,3.0,655.76,0,Active,160,1639.48,1,Urban,1,32449.39,16548.67
F,31,2520.46,Low,Working,Medicine staff,Rural,151546.95,633.21,Y,Y,3.0,777.78,1,Active,404,2520.46,2,Urban,1,263643.64,121237.56
M,49,1259.34,Low,Working,Laborers,Rural,99519.6,323.21,N,Y,1.0,772.41,0,Unpossessed,693,1259.34,1,Semi-Urban,1,184571.91,74639.7
M,62,981.4,Low,Working,Sales staff,Rural,104557.92,748.54,N,N,2.0,844.45,1,Active,475,981.4,2,Urban,1,164546.32,73190.54
F,18,3899.54,Low,Working,Accountants,Semi-Urban,83485.96,374.52,Y,Y,2.0,876.98,0,Inactive,838,3899.54,4,Urban,1,111740.37,75137.36
F,35,1737.84,Low,Working,Core staff,Semi-Urban,27942.38,308.68,Y,Y,4.0,826.0,0,Active,960,1737.84,1,Urban,1,35271.86,20956.78
F,28,1581.74,Low,Commercial associate,Laborers,Rural,41524.12,340.53,Y,Y,2.0,694.48,0,Inactive,541,1581.74,4,Urban,1,76361.83,26990.68
M,30,2478.74,Low,Working,Sales staff,Semi-Urban,22553.54,214.24,N,N,2.0,810.4,0,Active,705,2478.74,4,Urban,1,39357.37,16915.16
F,58,6510.29,Low,Working,Private service staff,Urban,127620.64,647.37,Y,Y,1.0,832.65,0,Active,167,6510.29,3,Rural,1,201649.43,95715.48
M,38,2076.67,Low,Working,Private service staff,Semi-Urban,121895.52,340.44,N,Y,1.0,746.76,0,Unpossessed,648,2076.67,3,Semi-Urban,1,138728.17,79232.09
F,18,1762.18,Low,Commercial associate,Core staff,Rural,42832.86,312.28,Y,Y,1.0,609.31,0,Active,427,1762.18,4,Semi-Urban,0,61669.13,0.0
M,41,4838.46,Low,Commercial associate,Laborers,Urban,98388.83,976.25,Y,Y,3.0,675.51,1,Active,172,4838.46,2,Urban,1,140160.41,63952.74
F,52,3044.45,Low,Working,High skill tech staff,Urban,37436.87,425.6,Y,Y,2.0,796.7,0,Active,201,3044.45,1,Urban,0,62179.08,0.0
F,30,1406.86,Low,Working,High skill tech staff,Semi-Urban,98338.5,413.81,N,Y,2.0,863.93,1,Unpossessed,514,1406.86,4,Semi-Urban,1,178239.76,68836.95
F,37,2774.98,Low,Working,Core staff,Semi-Urban,144028.97,533.27,N,Y,1.0,649.33,0,Active,408,2774.98,1,Urban,0,192978.67,0.0
F,35,727.18,Low,Working,Medicine staff,Rural,59574.64,229.18,N,N,3.0,733.21,0,Inactive,959,727.18,1,Rural,1,98424.34,41702.25
M,29,1019.73,Low,Working,Core staff,Semi-Urban,93265.42,340.27,N,Y,2.0,820.33,0,Inactive,654,1019.73,3,Rural,1,119258.58,65285.79
M,45,2769.9,Low,Working,Private service staff,Urban,89990.34,286.75,Y,N,2.0,866.5,0,Unpossessed,105,2769.9,4,Semi-Urban,1,164593.91,67492.76
F,40,1371.0,Low,Commercial associate,Sales staff,Semi-Urban,31901.68,251.32,Y,N,3.0,782.97,0,Unpossessed,604,1371.0,1,Semi-Urban,1,50557.55,23926.26
M,18,1624.77,Low,Working,Core staff,Semi-Urban,78388.96,438.44,N,Y,2.0,857.31,0,Inactive,524,1624.77,1,Semi-Urban,1,146228.62,62711.17
F,35,3300.06,Low,Commercial associate,Managers,Urban,92836.25,394.02,Y,Y,4.0,732.25,0,Unpossessed,762,3300.06,1,Rural,1,134129.26,60343.56
M,50,2764.12,Low,Working,Core staff,Semi-Urban,87337.92,357.19,N,Y,2.0,729.59,0,Active,692,2764.12,3,Rural,1,141115.52,56769.65
M,47,2897.94,Low,State servant,Secretaries,Semi-Urban,46866.26,251.28,N,Y,1.0,797.22,0,Inactive,641,2897.94,4,Rural,1,52403.3,35149.7
F,32,2121.28,Low,Working,Laborers,Semi-Urban,79425.59,731.97,Y,Y,4.0,699.4,0,Inactive,801,2121.28,2,Rural,1,110867.23,51626.63
M,32,1696.65,Low,Working,Laborers,Semi-Urban,9174.99,120.9,N,N,1.0,652.95,0,Active,292,1696.65,2,Rural,1,13136.72,6422.49
F,30,2251.31,Low,State servant,Core staff,Semi-Urban,45815.87,444.24,Y,Y,2.0,778.56,0,Inactive,695,2251.31,1,Urban,1,58524.67,36652.7
F,36,1735.91,Low,Commercial associate,Sales staff,Urban,27686.97,120.96,N,Y,1.0,670.27,0,Inactive,970,1735.91,1,Urban,1,49465.78,17996.53
M,50,2804.77,Low,Working,Managers,Semi-Urban,69440.71,462.54,Y,Y,5.0,634.94,1,Active,643,2804.77,4,Rural,1,107191.45,0.0
M,53,3421.48,Low,Commercial associate,Drivers,Semi-Urban,117016.45,503.24,Y,Y,4.0,744.11,1,Active,861,3421.48,4,Rural,1,165084.5,76060.69
M,18,2458.58,Low,Working,Drivers,Rural,76450.46,460.29,Y,N,2.0,658.59,0,Inactive,839,2458.58,2,Rural,0,107909.54,0.0
F,49,1820.41,Low,Working,Managers,Semi-Urban,86412.67,420.4,Y,N,3.0,727.48,0,Active,625,1820.41,4,Rural,1,145454.02,56168.24
F,48,2988.7,Low,Working,Managers,Semi-Urban,36209.96,355.63,Y,N,2.0,779.07,0,Active,832,2988.7,3,Semi-Urban,1,67033.78,27157.47
F,18,1453.01,Low,Working,Core staff,Semi-Urban,176598.18,715.89,N,Y,1.0,788.97,0,Inactive,821,1453.01,4,Rural,1,216201.64,141278.54
M,64,1995.02,Low,Working,Laborers,Semi-Urban,13507.37,164.43,N,Y,1.0,647.43,0,Unpossessed,275,1995.02,2,Urban,1,24700.75,0.0
F,18,6833.27,Low,Commercial associate,Drivers,Urban,123415.31,1484.45,Y,N,2.0,801.76,0,Unpossessed,758,6833.27,1,Rural,1,198160.48,92561.48
F,18,2423.96,Low,Working,Managers,Semi-Urban,42611.45,222.66,Y,Y,2.0,819.08,0,Inactive,761,2423.96,1,Urban,1,70339.54,31958.59
M,44,2184.55,Low,Commercial associate,Laborers,Semi-Urban,28264.04,136.29,N,N,2.0,590.59,0,Inactive,327,2184.55,1,Rural,1,36824.59,0.0
M,18,2316.04,Low,Commercial associate,Laborers,Semi-Urban,45854.71,362.03,Y,Y,3.0,640.37,0,Inactive,503,2316.04,3,Rural,1,77720.72,0.0
M,19,4401.28,Low,Working,Sales staff,Semi-Urban,182770.59,787.37,Y,N,2.0,793.99,0,Unpossessed,716,4401.28,3,Semi-Urban,1,313889.41,137077.94
F,27,1527.69,Low,Working,Laborers,Rural,51696.44,332.85,Y,Y,4.0,648.0,0,Active,90,1527.69,4,Semi-Urban,1,95396.14,0.0
